magnitude;time
1;0.0
1;0.00014184885540224275
1;0.0214664601175394
1;0.022343343950935082
1;0.05762072444445648
1;0.05846322067654253
1;0.39699196176924034
1;0.43422513708724725
1;0.4455601501689355
1;0.4456289253715548
1;0.44623070839447343
1;0.44968236387592797
1;0.4519820347135098
1;0.46645061796453857
1;0.46849238179229813
1;0.47420072360969745
1;0.4749572508385094
1;0.47724402632560015
1;0.4809063058650762
1;0.7763860685682752
1;0.779064003020263
1;0.7827993562125221
1;0.7840029222583593
1;0.8086975184488406
1;0.812355499538153
1;0.816194015534341
1;0.8187172057804354
1;0.8264931021265766
1;0.8283156449959872
1;0.8296180753955896
1;1.1410321928556406
1;1.5049518790653398
1;1.5097489494480338
1;1.521827594408043
1;1.5734820700252778
1;1.5735551436780608
1;1.5776300744332525
1;1.5825045169188934
1;1.583789753517841
1;1.5916731111180746
1;1.5924124445462318
2;1.596491673751587
1;1.6047532949662269
1;1.9768357380368007
1;2.0510398832128285
1;2.0765855725357234
1;2.6557630460434076
1;2.6694149237633327
1;2.6695782648695534
1;2.684107026422874
1;2.6845755574907177
1;2.688336701383959
1;2.688835321602949
1;2.693090787265016
1;2.6946554231246043
1;2.694999299137701
1;2.7250153766308483
1;2.9864729062883275
1;2.9980013496273825
1;3.009577075918238
1;3.009856475178879
1;3.0118294638040193
1;3.02245953105886
1;3.0227905117214653
1;3.034624145022143
1;3.0435434291118297
1;3.043672382616741
1;3.0634366564694533
1;3.090774799510613
2;3.3834648680575676
1;3.3887347679582693
1;3.3920918575361223
1;3.3929472491186994
1;3.4009595602238445
1;3.4095607590014168
1;3.4104419412849762
1;3.4161803722535216
1;3.421940295472885
1;3.4231825475701956
1;3.424472082619307
1;3.42469560202782
1;3.4345132622017203
1;3.439985189260116
1;3.4552575826917575
1;3.4563622843838293
1;3.4578323543398164
1;3.7800054925596194
1;3.8234972113159795
1;3.828504905756695
1;4.115030996768898
1;4.140765817898996
1;4.1419049071923775
1;5.264139977482139
1;5.272023335082372
1;5.604254846685244
1;5.954363612518961
1;5.9606694389091155
1;5.960673737359279
1;5.969472664844382
1;6.047768934576256
3;6.0497591170020515
1;6.049870876706307
1;6.06230199457974
1;6.076014050601957
1;6.29078181458128
1;6.297259578977982
2;6.331230230621737
1;6.331917982647931
1;6.391137730553285
1;6.391167819704431
1;6.413309136497672
2;6.440780531493906
1;6.672393921664787
1;6.683243209877976
1;6.684081407659899
1;6.715550361308377
1;6.715967310974257
1;6.736135639142358
1;6.736466619804963
1;6.743804074234406
2;6.747122477760786
1;6.74750933827552
2;6.765498352210622
1;6.767273612128232
1;6.773042132247923
1;6.773845942428536
1;6.77826045074666
1;6.7811447108065055
1;6.783483067695561
1;6.78355184289818
1;7.819847999065001
1;7.830099802705436
1;7.831303368751273
1;7.831337756352583
1;7.834286493164884
1;7.838778373585955
1;7.844048273486656
1;7.8449122619695615
1;7.850702274340071
1;7.850960181349893
1;7.855396181918836
1;7.865037605636025
1;7.882454925699355
1;7.889543070019303
1;7.9003966566826564
1;7.902189110400921
1;7.905159339464041
1;7.905696645734504
1;7.907570770005879
3;7.907820080115374
1;7.908035002623559
1;7.908095180925851
1;7.90970709973724
1;7.910012289698863
1;7.910201421506066
1;7.912870759057727
1;7.916588918449331
1;7.91720359682274
1;7.91904763194297
1;7.9195161630108135
1;7.921897504401506
1;7.924700093908241
1;7.965187196000172
1;8.189845693806179
1;8.193834655558096
1;8.195687287578652
2;8.244612247341935
1;8.244801379149138
1;8.255147748693174
1;8.26328901330323
1;8.266805145537141
1;8.268515928702294
1;8.269242366779961
1;8.273484937091537
1;8.276614208810713
1;8.27669158091366
1;8.302701502854235
1;8.554895872408931
1;8.593487357978669
1;8.598718571827897
1;8.603648894165666
1;8.6040357546804
1;8.605677762642935
1;8.630858083701915
1;8.631485657425815
2;8.639768770891274
1;8.640069662402732
1;8.661815521780913
1;8.668899367650697
1;8.668989635104136
1;8.914762120114258
1;8.930769548523893
1;8.974054941672396
1;8.975086569711685
1;8.996901204292485
1;9.00276858876594
1;9.003456340792132
1;9.006426569855252
1;9.006542628009672
1;9.01867715282181
1;9.28808251683198
1;9.289664346492222
1;9.294831083588994
2;9.29746173508918
1;9.301454995291262
1;9.301725797651576
1;9.30176448370305
1;9.360029975672061
1;9.360567281942524
1;9.361598909981813
1;9.36420377078102
1;9.372211783435999
2;9.398767608547365
1;9.399459659023721
1;9.404733857374586
2;9.410472288343131
1;9.439134354034712
1;10.417637847750528
1;10.43413959792899
1;10.463652756752984
1;10.46934820321989
1;10.592739513619188
1;10.774624133846173
1;10.787300263378937
1;10.789140000049002
1;10.790072763734527
1;10.793661969621219
1;10.794005845634315
1;10.802117021093226
2;10.802151408694534
3;10.821309601074166
1;10.821666372437752
1;10.825195400022155
1;10.82584016754671
1;10.83386967245251
1;10.840158305042008
1;10.86627998668684
1;10.866550789047153
1;10.867870413247411
1;10.868016560552977
1;10.890944493726176
1;11.175467506962093
1;11.178240007317681
1;11.187378512365717
1;11.187928713986672
1;11.206846193157133
1;11.61133035356171
1;11.611880555182665
1;11.612009508687576
1;11.612353384700672
1;11.612860601819989
1;11.613548353846182
2;11.615027020702497
1;11.615882412285075
1;11.616067245642114
1;11.627329185071018
1;11.631928526746181
1;11.872143115694634
1;11.907244259731444
1;11.90855098858121
1;11.908873372343487
1;11.917526152523024
1;11.91835575340462
1;11.922095405047042
1;11.922473668661448
1;11.92306685478404
1;11.943974516380298
1;11.944056186933407
1;11.944576299403217
1;11.94458059785338
1;11.946592272529994
1;11.949622679895405
1;11.95015138926554
1;11.967499934126252
1;11.967551515528216
1;11.997060375902047
1;12.993127336986758
1;13.386461317666686
1;13.399227714652888
1;13.399550098415165
1;13.402584804230742
1;13.414117546019959
1;13.417706751906653
1;13.420689876320264
1;13.477519685934599
1;13.477902247999168
1;13.47905423264304
1;13.492706110362965
1;13.714617898514366
1;13.7150047590291
1;13.754688050940418
1;13.757026407829473
1;13.761183009137774
1;13.76157416810267
1;13.772857599782395
1;13.807769612012002
1;13.82527719952877
1;13.82548782358679
1;13.831677591822526
1;13.831883917430384
1;13.86070502577802
1;14.106537689090434
1;14.141501282722006
2;14.187658040579862
1;14.188655281017843
1;14.188994858580775
1;14.22087646344497
1;14.225346851615223
1;14.230526484062485
1;14.459651071588581
1;14.459715548341038
1;14.459762831292837
1;14.48632725330453
1;14.497017498861663
1;14.497077677163954
1;14.524656533414282
1;14.525924576212574
1;14.578146447251418
1;14.581447656977144
1;14.593087860020455
1;15.673168029554768
1;15.680243278524225
1;15.68409039142074
1;15.708256278241086
1;15.715714089275114
1;15.7183447407753
1;15.949201603717368
1;16.006517138200202
1;16.026096578695874
1;16.040638235599687
1;16.040754293754105
1;16.041231421722276
1;16.06962698350371
4;16.072141576849475
1;16.072910999428778
1;16.08929669145282
1;16.09463536655614
1;16.315334991761375
1;16.358336687199074
1;16.37413779000085
1;16.379721476763503
4;16.386117570607095
1;16.386302403964134
1;16.38634109001561
1;16.387918621225687
1;16.39158949766549
1;16.391873195376295
1;16.403414534065842
1;16.411706244431628
1;16.719698795561367
1;16.73066844037914
1;16.73808326691153
1;16.763972832247525
1;16.803148907039525
1;17.11294680723802
1;17.11623942006342
2;17.149273009571488
1;17.15125889354712
1;17.20934814905942
1;18.175343152798856
1;18.19260143020613
1;18.228854558886812
1;18.233316350156738
1;18.282301488222313
1;18.28955297364848
1;18.29114340020905
1;18.59248195048538
1;18.622880590043096
1;18.645692465061874
1;18.65169739994057
1;18.687340148698006
1;18.687602354157992
2;18.984470516264068
2;18.98451779921587
1;18.984638155820452
1;18.98482298917749
1;18.984917555081093
1;19.018686179567155
1;19.034942918086283
1;19.03823553091168
1;19.058455440481747
1;19.060892661724566
1;19.064021933443744
1;19.064722580820426
1;19.064838638974848
1;19.064860131225664
1;19.074970086010698
1;19.145658098952815
1;19.29796508360335
1;19.314754829942782
1;19.326339153133965
1;19.35434785440066
1;19.35957047134956
1;19.37853093502166
1;19.39736244518885
1;19.701331646965365
1;19.701770088882064
1;19.715864706968848
1;19.721555854985596
1;19.724177909585453
1;19.72495163061492
1;19.72801212713148
1;19.734103031013447
1;19.749173397287393
1;19.749328141493287
1;19.767532077936576
4;19.782138211592844
1;19.782580951959705
1;19.785873564785103
1;19.789651902478997
1;19.794496255813492
1;19.798958047083417
1;20.81760906532823
1;20.838404967220235
1;20.905512371175988
1;20.933778979452505
1;21.19004398131223
1;21.190374961974836
1;21.207994309195858
1;21.240666828890177
1;21.24076139479378
1;21.240838766896726
1;21.24100640645311
1;21.241118166157364
1;21.241126763057693
1;21.259614397211784
1;21.266100758508813
1;21.26963408454338
1;21.274736344887696
1;21.275780868277476
1;21.27761630649738
1;21.52917880387801
1;21.55723478809651
1;21.557406726103057
1;21.560725129629436
1;21.562925936113253
1;21.5674565025858
1;21.56793363055397
1;21.629728150107383
1;21.632866018726887
1;21.64094710503465
1;21.664511208832078
1;21.927967517815677
1;21.92858649463925
1;21.947099919494327
4;21.966963057700806
1;21.978104640525125
1;21.99201012680471
1;22.00150540321633
1;22.025559530332423
1;22.028946709061422
1;22.280337268435506
1;22.29695937521855
2;22.305285473185645
1;22.369156144168127
1;23.039882009262385
1;23.374873125870355
1;23.397874132696337
1;23.422194763722576
1;23.42296418630188
1;23.424352585704757
1;23.426093458021057
1;23.42766669078097
1;23.443790177345026
1;23.448647426030014
1;23.451050259671522
1;23.452825519589133
1;23.45283411648946
1;23.489125931221615
2;23.7745172313906
2;23.780277154609966
1;23.783492395332416
1;23.78349669378258
2;23.79891953296995
1;23.80763249145178
2;23.85802752117105
1;23.85862070729364
2;23.87627874056614
1;23.882326659946468
1;23.88309608252577
1;23.89518332438611
1;23.895561588000515
1;23.895651855453952
1;23.895669049254607
1;23.895707735306082
1;23.895724929106738
3;23.897366937069272
1;23.897371235519437
1;23.89814065809874
