magnitude;time
1;0.0
1;8.597823890773245e-06
1;4.298911945386622e-05
1;5.1586943344639475e-05
1;0.0005158694334463947
1;0.0016206898034107568
1;0.002458977632761148
1;0.004414982567912062
1;0.004586939045727527
1;0.005850819157671193
2;0.009698345348792221
1;0.033918415249100456
1;0.034283822764458315
1;0.03539724095831345
1;0.03839358258424793
1;0.05912723489684761
1;0.06318540777329258
1;0.06974554740195256
1;0.07510629059784968
1;0.07759965952617393
1;0.09071134095960312
1;0.09153673205311735
1;0.10099863724491331
1;0.10111470786743876
1;0.10137694149610733
1;0.10160048491726743
1;0.1043775820339872
3;0.1065958205978067
1;0.10664310862920595
1;0.10674198360394985
1;0.10922245579643793
1;0.10926544491589178
1;0.11072277606537785
1;0.11075286844899555
1;0.11081305321623097
1;0.1108388466879033
1;0.11087753689541177
1;0.11158685736640056
1;0.11854249689403612
1;0.11868436098823387
1;0.36260032585752544
1;0.36533013494284594
1;0.367509683299157
1;0.36823619941792735
1;0.3743019641728679
1;0.38329528796261664
1;0.3922327258970755
1;0.39570624674894783
1;0.3963510835407558
1;0.3992700447516733
1;0.4010111040895549
1;0.4024641363270956
1;0.4028940275216343
1;0.4068146352158269
1;0.4077432001960304
1;0.41135858514210055
1;0.4249087555939592
1;0.4512266945236161
1;0.45248627572361433
1;0.4601254422505664
1;0.4725449988607883
1;0.4745525907392839
1;0.750753384318429
1;0.7596349363975977
1;0.7720072049764205
2;0.7806480179866476
1;0.7861721198364694
2;0.7915973467115474
1;0.792994493093798
1;0.7943572481804855
2;0.7965453943606873
1;0.8023833167825224
1;0.80246929502143
1;0.8032774904671628
1;0.8108951624343879
1;0.8123954827033278
1;0.8123997816152732
1;0.8126362217722695
1;0.8131950803251697
1;0.8137238464944523
1;0.8163418838691927
1;0.8179883671442758
1;0.8185773180807937
1;0.8214188988766943
1;0.8214833825558752
1;0.8215134749394928
3;0.8224850290391502
4;0.8228375398186719
1;0.823572653761333
1;0.823740311327203
1;0.8243679524712295
1;0.8250901696780545
1;0.8277726907319758
1;0.8282670656056952
1;0.8307303421504018
1;0.8552040478554878
1;0.8564206399360322
1;0.8564765257913222
1;0.8565625040302299
1;0.8567387594199908
1;0.8568419333066801
1;0.8570955691114579
1;0.8571127647592395
1;1.1034017290223845
1;1.1034232235821113
3;1.1195355455534204
1;1.1198794585090515
1;1.1255540222769618
1;1.1288168964435101
1;1.1405056380230163
1;1.1495677444038914
1;1.150186787724027
1;1.175094683535597
1;1.1753526182523204
1;1.1874153651710753
1;1.1880301095792656
1;1.2216561988160797
1;1.4956215581836236
2;1.5002643830846414
1;1.507611223599307
1;1.5078261691965764
1;1.5208948615105518
1;1.552711108818358
2;1.5635486658326778
1;1.5878633117957845
1;1.5881298443363985
1;1.5948834350026009
1;1.5949393208578908
3;1.5987739503131757
1;2.5973811028428706
1;2.602569889560952
1;2.6047623346530995
1;2.604869807451734
1;2.6090784422462674
1;2.6097791648933657
2;2.6180072823568357
1;2.619082010343182
1;2.619537695009393
1;2.619928895996423
1;2.6234711994394218
1;2.623720536332254
2;2.6424251022066314
1;2.6432075041806917
1;2.64829741592403
1;2.687585172192918
1;2.6880322590352383
1;2.6997252995266896
1;2.699759690822253
1;2.711181899861145
1;2.7114398345778685
1;2.711650481263192
1;2.7129573504945896
1;2.974516049987748
1;2.974559039107202
1;2.9746450173461096
1;2.97475678905669
1;2.9963803161419844
1;3.0155491645064636
1;3.019237630955605
1;3.021159244595193
1;3.0279472265569582
1;3.030139671649106
1;3.030431997661392
2;3.0373145556859558
1;3.0519437530361064
1;3.0560578117678414
1;3.066302118933698
1;3.0744485570702054
3;3.3859391188090293
1;3.3884410855612446
1;3.400899332378975
1;3.7336695082474627
1;3.7348388122966076
1;3.7392194035689568
1;3.741712772497281
1;3.7456763693109276
1;3.747640972069969
1;3.799546034898567
1;3.804833696591393
1;3.8079461088398525
2;3.810117059372273
1;3.8294836576862394
1;4.089920341161652
1;4.110391759845583
1;4.151644118873513
1;4.159214502809339
1;4.174755069491912
1;5.20298172532532
1;5.207168865560127
1;5.207405305717123
1;5.209348413916437
1;5.210100723506881
1;5.212495217460461
1;5.217271308631785
1;5.224502078523925
1;5.224622448058397
3;5.225503725007201
1;5.225985203145084
1;5.228538756840644
1;5.231685560384666
1;5.2320767613716965
1;5.240468237489091
1;5.242970204241306
1;5.245119660214
2;5.245682817678846
3;5.252492294200338
1;5.253708886280882
1;5.254899684889755
1;5.255961516140265
1;5.259753156476096
1;5.259856330362785
1;5.2602088411423065
1;5.278995086343646
1;5.281673308485622
1;5.301542879497199
1;5.301598765352489
