magnitude;time
2;0.0
4;0.5713611847280488
1;0.5714808638989661
1;0.5716390113748213
1;0.5740796116103157
5;0.5882487705957168
1;0.5882658676201336
1;0.5915356735398415
1;0.5954979089484287
1;0.6037899657905639
1;0.608897701835075
1;0.6292859034520772
1;0.6300168012458943
1;0.6400826743712698
1;0.6405870365915646
1;0.6612530648553395
1;0.6767130491842069
2;0.8178960025618182
1;0.962186340127178
1;1.0077584587100876
2;1.2002965991795822
1;1.2007966871437727
1;1.337936194246817
1;1.3800760851780596
1;1.3857950398454701
1;1.684146664430376
1;2.0723730721181557
1;2.073001387765472
2;2.1652013661890273
1;3.159397610280509
1;3.1823802853527567
1;3.185188471613212
1;3.186274132663677
1;3.186342520761344
1;3.1871289838845156
1;3.1874581016045385
1;3.187483747141164
1;3.1875222154461014
1;3.1876077005681855
1;3.2152621375623167
2;3.382915558993197
1;3.6323654194900263
2;3.942116485104816
1;4.2670497084017
1;4.684900985147644
1;4.722852105096777
1;5.746228695611587
1;5.746600555892652
1;5.746656121222006
1;5.746771526136819
1;5.758145321630078
1;5.766420281447797
1;5.786009197173315
1;5.788496814225955
1;5.790633942278052
1;5.7952073963095385
1;5.805183510056726
1;5.805286092203227
1;5.805636581203771
1;5.809218407819085
1;5.809949305612902
1;5.8186773365776645
1;5.823832089439322
1;5.825281062258643
1;5.833718443808321
1;5.8340005447111976
2;5.965583518878791
1;6.093439341723527
1;6.094012092041489
1;6.094255724639428
1;6.111566461861411
1;6.125731346590708
1;6.232344116597603
1;6.500912724648489
1;6.503430261493859
1;6.5081105719279515
1;6.517163446356633
2;6.87329019070192
1;6.913899897947862
1;6.9537530618633605
1;7.23517863227566
1;7.243701498947422
1;7.307370817875486
1;7.316975071341608
1;7.318389850112097
1;8.336167165130414
1;8.381700815408385
1;8.447844928620778
2;8.549952632693854
1;8.702317040040034
1;8.711352817444299
1;8.720286012702063
1;8.734908242834509
1;8.73567333467716
1;8.738071192351612
1;8.739020077206742
1;8.740195497635396
1;8.760100708312624
1;8.776941277363147
1;8.777189184217189
1;8.77779185432788
1;8.778189360145571
1;9.071984627723406
1;9.077613823012628
1;9.080883628932337
1;9.081229843676777
1;9.107435307851587
1;9.107743054291088
1;9.10884581236597
1;9.109115090500534
1;9.489442672907764
1;9.494191371439523
1;9.494447826805775
2;9.49934612430118
1;9.499606853923536
1;9.499859035033683
1;9.802719999808513
1;9.80626335811889
5;9.813709112252395
1;9.817705541709815
2;9.824531528708212
1;9.824689676184068
1;9.825796708515053
1;9.827549153517772
1;9.837379942557417
1;9.854147849254169
1;9.862585230803846
1;9.877750291461524
1;9.919603807233786
2;9.935200567757986
2;10.78582027505351
1;10.915026762827171
1;10.915697821035529
1;10.921788635984004
3;10.923434224584119
1;10.923571000779454
1;10.92430189857327
1;10.924887471659545
1;10.929995207704057
1;10.961590508826253
1;10.962868511401407
1;10.96698889428585
1;10.972951481551199
1;10.980388687172496
1;11.000806808582228
1;11.001341090595252
1;11.017489230156894
1;11.028238984258941
2;11.137989058246314
1;11.317452249293082
1;11.318512264806921
1;11.377719260362207
2;11.509725385884115
1;11.510473380702349
1;11.676643635265075
3;11.684290279435476
1;11.684469798191852
1;11.684559557570042
1;11.686645394548888
1;11.692206201740444
1;11.692300235374734
1;11.728635686516483
1;11.738966563520318
1;12.010061256928783
1;12.029833965666782
1;12.046901070290826
1;12.047114783096035
1;12.061933629009273
1;12.062532024863861
9;12.06390833532941
1;12.064062208549162
1;12.064318663915413
1;12.06434430945204
1;12.065545375417317
1;12.065737716942005
1;12.069776888960469
1;12.076406260178072
1;12.083950322201973
5;12.404622112162977
1;12.405733418750067
1;12.405853097920986
1;12.40611382754334
1;12.40640875121453
1;12.406554075922072
1;12.408490313937271
1;12.408943385084317
1;12.40979396204905
1;12.417179876597098
1;12.45195095000471
1;12.479874665133405
1;13.497002293223884
1;13.497698996968868
1;13.512637522053025
1;13.5135308415788
1;13.513706086079072
2;13.529281475322753
1;13.532230712034647
1;13.533966060012949
1;13.540787772755241
1;13.619912801756069
1;13.620874509379513
2;13.72935512930394
1;13.88708800231699
1;13.88880197901477
1;13.889447391686504
1;13.890238129065779
1;13.896529834051153
1;13.89744452485745
1;13.897555655516157
1;13.898141228602432
1;13.901269984070701
1;13.908194278959495
1;13.93657533949134
1;14.231033116765325
1;14.233986627733323
1;14.241043424561346
1;14.249903957465339
1;14.265671688233708
1;14.270493049119239
1;14.293915972570218
2;14.637237045627343
1;14.63783544148193
1;14.639840067594795
1;14.657334597829259
1;14.669084527859686
1;14.97918608247502
5;14.985742791338852
1;14.988008147074074
1;14.993175722704045
1;15.000159857178296
1;15.00925547416802
1;15.01061041335305
1;15.036268772746523
1;15.040662708021634
1;15.040910614875676
1;15.042654511366187
1;15.05763150475528
1;15.085486831786309
1;16.096237269769333
1;16.104871267099803
1;16.119322526988082
1;16.130469786907817
1;16.136821331478647
1;16.140723727301776
1;16.16539473353518
1;16.169181724443497
1;16.20334157922821
2;16.308633604098908
1;16.454377188739695
8;16.454885825216092
1;16.45508671525299
1;16.456069794156956
1;16.461737457751116
1;16.466251072197142
1;16.475645887114162
