magnitude;time
1;0.0
1;0.001430329303899533
1;0.0018813340393633497
1;0.006498763473873854
1;0.009827607949916311
1;0.012761286372028566
1;0.034194749514547096
1;0.07252585674577662
1;0.07708744749875351
1;0.0822417873326257
1;0.08473305158566392
1;0.09783366533008908
1;0.11785827558468254
1;0.3775682786807227
1;0.39032097448636144
1;0.390703254690707
1;0.39118003112534017
1;0.3937958585910303
1;0.4139235556423012
1;0.4141898632003846
1;0.4145979151038995
1;0.4317489809011092
1;0.46794533238447666
1;0.4834255330188728
1;0.4900617455549832
1;0.8030719178164567
1;0.8061817028495596
1;0.815803137206121
1;0.8174095731210111
1;0.8244710186934161
1;0.824475313976611
1;0.8244967903925855
1;0.8245397432245344
1;0.8256221545896475
1;0.8275163744785956
1;0.8296511302264576
1;0.8458830054199602
3;0.8494008423565779
1;0.8499033904903804
1;0.8518019056625233
1;1.132666178493414
1;1.1577334512188124
1;1.5130865252155459
1;1.5279997484682162
5;1.5283133041414434
1;1.5344469685437512
1;1.5366117912739776
1;1.5396829187583263
1;1.5413151263723859
1;1.5435100160849764
1;1.553006887228886
1;1.5604463177224415
1;1.5630148970729878
1;1.5633155668966303
1;1.5636463037026371
1;1.5875753263813888
5;1.6046233053819212
1;1.605594039383967
1;2.600132500895996
1;2.606193145483991
1;2.6187826205282234
1;2.623318439582031
1;2.634499061738339
1;2.9778597050549296
1;2.9802564730776804
1;3.026929020273393
1;3.0269977448045116
1;3.0450508200726487
1;3.0464381965445995
1;3.046940744678402
1;3.0548097034914465
1;3.369125641844168
5;3.390279911579018
1;3.3913107795457926
1;3.39364311832062
1;3.443395383567071
1;3.4455602062972974
1;3.718396594836932
1;3.720617256248692
3;3.7212443675951463
1;3.7220475855525916
1;3.7223396648098444
1;3.728602187707999
1;3.728920038664421
1;3.7316174765108143
1;3.799070603803422
1;4.126091989846638
1;4.1262079624929
1;4.154208913640411
1;4.1833738865337375
1;5.205788735980625
2;5.206201083167335
1;5.206428733176664
1;5.207717318135132
1;5.209972341812452
1;5.21020858238817
1;5.210719721088363
1;5.210857170150599
1;5.212150050392262
1;5.212214479640186
1;5.2125666928621675
1;5.215697954311245
3;5.215955671302938
1;5.216441038303961
1;5.2267754896708745
1;5.228291724638672
1;5.234859212643665
1;5.242534883712939
1;5.251821285980299
1;5.252667456769693
1;5.264848879910411
1;5.269569396141598
1;5.27902331445356
1;5.314047053624721
1;5.636219064940902
1;5.642417158591133
1;5.668910465337237
1;5.677685728904404
1;5.678029351559995
1;5.682148528143898
1;5.686667166064926
3;5.939341495287731
1;5.93959491699623
1;5.939805385872779
1;5.940088874563642
1;5.945384958742946
1;5.953090696794585
1;5.9547572666742035
1;5.955234043108836
1;5.956329340323535
1;5.956419541270627
1;5.95692208940443
1;5.9571239677145895
1;5.957441818671012
1;5.9590181876035375
1;5.96092529334207
1;5.96400501139281
1;5.98698477648549
1;5.987092158565361
1;5.99262018803719
1;6.037110731369896
1;6.0619460588027705
1;6.320436201471461
1;6.323971219540859
1;6.325148127136259
1;6.3296581744908975
5;6.335873449273908
1;6.417745842251773
1;6.41804221679222
2;6.420301535752735
1;6.421959515065963
2;6.785361949769928
1;6.798612898426174
2;7.8091727662551556
1;7.809254376635859
1;7.810040413460524
1;7.810289539885828
1;7.832740985145536
1;7.83600110509046
1;7.853165056737255
7;7.854204515270419
1;7.854496594527672
1;7.854685586988247
1;7.854823036050484
1;7.85515377285649
1;7.855570415326395
