magnitude;time
1;0.0
1;0.006361386777166501
1;0.006503037090018387
1;0.006837846920395572
1;0.007812229375467634
1;0.01567596795560868
1;0.016976575373612357
1;0.02265546518885614
1;0.026570164744035524
1;0.026763324261560823
1;0.02701228541748232
1;0.02857902372629863
1;0.029944017650144074
1;0.0302401955770162
1;0.03233919566745778
1;0.034000367518175346
1;0.034330884914829746
1;0.035777435079408094
1;0.03588045348875492
1;0.036953561919451025
1;0.03797086871175093
1;0.03895383603426856
1;0.06169944233130317
2;0.061896894282551254
5;0.06390146083109158
1;0.06420193119168649
1;0.06555834024808636
2;0.06584593330751291
1;0.07409599092270455
1;0.07869318743980666
1;0.08435490752015931
1;0.08592164582897562
1;0.08644103030943254
1;0.08689173585032489
1;0.08732097922260333
1;0.08832540871373488
1;0.08865592611038929
1;0.09001233516678916
1;0.09363514922881921
4;0.09646386305213414
1;0.09999653600598571
1;0.10030988366774897
4;0.10196676308474376
1;0.10230157291512094
1;0.10327166293647022
2;0.10651674283089524
1;0.11446203765176918
1;0.11681429133185504
1;0.12020960640657752
1;0.12592283569160356
1;0.12658816291863517
2;0.38467074050104805
1;0.3937578226921827
1;0.39638479213052674
1;0.39644059376892293
1;0.3965865365154976
1;0.39663804572017103
1;0.3979687001742342
1;0.4024457085470983
1;0.4062273426568714
1;0.40762238361677633
1;0.4079958253506586
1;0.4089530380708395
1;0.4091161505523053
1;0.41303943497493023
1;0.4136146210937834
1;0.4147263614279845
1;0.427200173826396
1;0.4280930000407352
1;0.42901587329113383
1;0.4294408242296895
1;0.42950950316925407
1;0.43496089399719023
1;0.4357721639707965
3;0.43772092888094066
1;0.43790121109729757
3;0.4380042295066444
1;0.4383046998672393
5;0.43997874901912526
1;0.44399646698365147
1;0.4443269843803058
1;0.4466491910243322
3;0.45000158176182686
1;0.45035356132709514
1;0.45129789674610776
1;0.4513665756856723
1;0.4519675164068621
1;0.45353425471567843
5;0.45541434068625797
1;0.4563715534064389
1;0.4566806086344794
1;0.4573802753312933
1;0.4577107927279477
1;0.46076700553857014
1;0.46376741671079647
1;0.46595226547569374
1;0.46634287694446713
1;0.4712276665209958
1;0.4716740796281654
1;0.47215912463883997
1;0.47305195085317914
1;0.4741980306571626
1;0.4805594174343291
1;0.48114318842062775
1;0.48250388991075044
1;0.4845213337604591
1;0.4857918941424033
2;0.48800678994336005
1;0.4895821131196219
1;0.4929516735920077
1;0.4967032606657213
1;0.49933023010406535
2;0.7526997154588609
1;0.7594602985722464
1;0.7646069266058649
1;0.7655727241934914
1;0.7656585728679471
1;0.7660491843367204
1;0.7739172153505843
1;0.7741704689402286
1;0.7742391478797931
1;0.7747327777579134
6;0.7816607657864874
1;0.7817766614970025
2;0.7823389703146874
1;0.7824934979287076
1;0.7826823650125101
1;0.7829570807707683
1;0.7873739950715134
1;0.7880650769008818
1;0.7892669583432613
1;0.7946582550990786
1;0.7953407520610013
1;0.7980020609691276
1;0.7985472000519213
2;0.7995988463140035
1;0.7997748360966376
1;0.8059816952597839
1;0.8063594294273889
1;0.8073939059545799
1;0.8129311454569719
1;0.813145767143111
1;0.8135793029491123
1;0.8136179348526174
3;0.8139269900806578
1;0.8146824584158678
1;0.8148799103671159
1;0.8157383971116728
1;0.8160216977373767
1;0.8165797141213386
1;0.8171162683366866
1;0.8173995689623904
1;0.8175798511787473
2;0.8210095057232522
1;0.8215546448060458
1;0.8233918064393975
1;0.8234433156440709
1;0.8239326530884683
1;0.8273408454643592
1;0.8309207351891613
4;0.8310752628031816
1;0.834213031854537
1;0.835406328429471
1;0.8368314164254355
1;0.8369258499673368
1;0.8376813183025468
1;0.8379002324224087
1;0.839329612852096
1;0.8413899810390325
2;0.8458970364479561
1;0.8491592860772723
1;0.8496529159553925
1;0.8497130100275115
1;0.8499920182194924
2;0.8705270211492931
1;0.9689696961476308
1;1.122437079038342
1;1.127618046541743
1;1.1280000731430706
1;1.1313310017119513
1;1.1378941328740888
1;1.138546582799952
1;1.138645308775576
1;1.1396368609655392
1;1.1400145951331442
5;1.1457965033577349
1;1.1459295688031412
1;1.146706499306965
1;1.1511062438728192
1;1.151488270474147
1;1.1544157102730859
1;1.1679239991986885
1;1.171855868488759
1;1.172173508584245
1;1.1730792120997526
1;1.1767621202339016
1;1.1775948523761217
1;1.1889225849705498
1;1.1893089040056004
1;1.1908584725795257
1;1.1914336586983787
1;1.1917899306973698
1;1.1975761313556832
2;1.19794098822212
1;1.1982328737152692
2;1.1990355588214299
2;1.20341384121867
1;1.2047015713355054
1;1.2181926905262168
1;1.218982498331209
1;1.2226568215979126
2;1.2259834577330704
1;1.2270351039951526
1;1.2322375336671674
1;1.2323276747753458
1;1.2327268711115649
1;1.2353667178510772
1;1.2355641698023252
1;1.235589924404662
1;1.2382898652162935
1;1.2391397670934048
1;1.2605718886712673
1;1.265692762102549
10;1.2678990730360602
1;1.4640160773963573
2;1.4912859088372068
1;1.507588572116342
1;1.5088548400645634
1;1.509138140690267
5;1.5092068196298316
1;1.509399979147357
5;1.513997175664459
1;1.5151217932998287
3;1.5260589144254832
1;1.526981787675882
1;1.5273037202050908
1;1.536596839214919
1;1.5407304528899604
1;1.5462376453562927
2;1.5502596557545418
1;1.5509850770536924
1;1.5705199429260843
2;1.5707173948773323
1;1.5709277241297488
1;1.5717304092359095
2;1.5747093582395217
1;1.574808084215146
1;1.5752673746234838
1;1.5776410904721836
1;1.577714061845471
1;1.5779415608327785
1;1.5817832890146706
1;1.586650908856308
1;1.5879343465394207
1;1.5880201952138764
1;1.5904411278335266
1;1.591012021518657
5;1.5958066699870073
5;1.596544968587326
1;1.598420762124183
7;1.6006184881902485
2;1.600648535226308
1;1.6007343839007637
1;1.600888911514784
1;1.6009103736833978
1;1.6017001814883902
1;1.6020779156559952
1;1.6255274810835665
1;1.9804301937171047
1;2.052195393128337
1;2.054530477073532
1;2.08004041068804
1;2.0918703580280336
1;2.5982015475339604
1;2.6054686378266343
1;2.6069795744970543
2;2.6102804560298756
1;2.611482337472255
1;2.6167534460838344
1;2.618375986031047
1;2.6189039553789497
1;2.6189468797161775
1;2.619049898125524
2;2.62150946264868
1;2.622659834886386
1;2.6240033666416176
1;2.624033413677677
1;2.624072045581182
1;2.62672047718814
1;2.62815415005155
1;2.6284803750144814
1;2.628810892411136
2;2.630128669564031
1;2.646864868649167
1;2.6512045191429023
1;2.6556986972506578
1;2.6584072229297346
1;2.658432977532071
1;2.6715291928202864
2;2.6788520847513566
1;2.6815606104304335
1;2.683011453028735
1;2.683208904979983
1;2.686711530897775
1;2.6871794061735583
1;2.690154062743448
1;2.6902055719481215
2;2.707319505200863
1;2.7091566668342146
1;2.7093841658215223
1;2.709650296712335
1;2.710165388759069
1;2.710384302878931
1;2.7152948470577964
1;2.7228194833738373
5;2.7275626226375143
1;2.9773350485326167
5;2.988654196259599
1;2.9891392412702738
1;2.989710134955404
1;2.9976854768123373
1;3.0053903953447354
1;3.006596569220838
1;3.00663090869062
1;3.0081332604935946
1;3.011726027519565
1;3.01187197026614
1;3.0120050357115464
1;3.0169198723241344
1;3.02459045138675
1;3.0249209687834044
1;3.0250454493613654
1;3.025513324637149
3;3.0277067582694914
1;3.0279900588951953
1;3.0283291611592955
1;3.0293636376864863
1;3.029848682697161
1;3.0300761816844686
1;3.0314197134397003
1;3.0327932922309913
1;3.033016498784576
1;3.0365448793047047
1;3.03673803882223
1;3.036853934532745
1;3.041575611627808
1;3.0432324910448028
1;3.0450911148467683
1;3.0457736118086913
1;3.0565175734168206
1;3.060831469308219
2;3.06168137118533
1;3.0617157106551125
1;3.0655102220660537
1;3.079366198123202
1;3.0799886010130058
2;3.3452996369845875
1;3.3483858968312696
1;3.3503604163437504
1;3.3511201771126835
2;3.3569750567105614
1;3.357378545480503
1;3.360722351350552
1;3.361018529277424
1;3.361078623349543
1;3.36178258248008
1;3.3691226441460413
1;3.3731575318454583
1;3.3770550616657466
1;3.3808667428115795
7;3.385090497594799
1;3.385257902509988
1;3.3858803053997915
1;3.386528462891932
1;3.3865542174942687
1;3.386610019132665
1;3.387902041683223
1;3.389039536619761
1;3.402560702846532
1;3.4082782245652807
1;3.411149862725823
1;3.417760210658911
1;3.4205889244822263
1;3.4216534480454768
1;3.423658014594017
1;3.4238340043766513
1;3.4242289082791473
5;3.424752585193327
1;3.4248513111689514
1;3.424954329578298
1;3.425070225288813
1;3.4255080535285374
1;3.425808523889132
1;3.4262806915986386
1;3.428319597616961
1;3.4292424708673597
2;3.4420210460600886
1;3.4567827256327446
1;3.4593538934326924
1;3.466724002134713
2;3.7154962909724065
1;3.729107598307356
1;3.7306142425440534
1;3.730893250736034
1;3.7309705145430443
1;3.7310949951210053
1;3.7376323716808058
1;3.7525485788674815
1;3.7571500678183067
1;3.7572359164927622
1;3.760768589446614
1;3.761382407468972
5;3.7810760933891068
2;3.782758727408438
1;3.78720139631152
1;3.7904035518687174
1;3.7918801490693554
1;3.794434147134412
1;3.7948462207717992
1;3.795335558216197
1;3.795687537781465
1;3.8100500210179016
1;3.8119816161931546
1;3.8120288329641054
2;3.820120070531554
1;3.8322934125693706
2;3.837203956748236
1;3.837654662289128
10;3.8380924905288523
1;3.838221263540536
1;3.8386891388163193
1;3.85526222541999
1;4.089736417527089
1;4.091981360364104
1;4.092376264266601
2;4.0945611130314985
1;4.094986063970054
1;4.095140591584074
2;4.098231143864479
2;4.1002571725816335
1;4.10059198241201
1;4.103738336330811
1;4.1058545061561444
1;4.107176575742762
1;4.115632670176647
1;4.120161187754184
1;4.120427318644997
1;4.121247173486049
1;4.121891038544467
1;4.124445036609523
1;4.125483805570437
1;4.128776102235813
5;4.141331470874957
5;4.142468965811495
1;4.1430312746291795
1;4.146353618330615
2;4.155307635076343
1;4.16231717934565
1;4.163703635438109
1;4.1694340344580265
1;4.170172333058345
1;4.173606280036573
1;4.173752222783148
1;4.1767912658588795
1;4.180014883584691
1;4.184066941018999
1;4.18429873244003
1;4.187470840961167
1;4.190531346205512
1;4.190608610012522
1;4.190767430060266
1;4.191364078347732
1;4.192389970007478
2;4.205473307994525
2;5.20360150642103
1;5.224917732288378
2;5.225801973635271
