magnitude;time
2;0.0
1;0.5527676602494215
1;0.5529767897419338
1;0.5602920540310371
1;0.5608895668667865
1;0.5611413758475666
1;0.5612608784147165
1;0.5723532774155214
4;0.5742226390016516
1;0.5763566134150424
1;0.57689010701839
1;0.577026681380847
9;0.5774705480588324
1;0.5777522326813999
1;0.5779698980715657
1;0.5788234878369221
1;0.579019813482954
1;0.5806288301906506
1;0.5832408148726408
1;0.583569446932303
2;0.5844699841347538
7;0.5861046085354111
1;0.5880849367910377
1;0.5880892047398645
1;0.5899884419677822
4;0.590598758650012
1;0.5908420317331384
4;0.5909017830167134
4;0.5909956778909026
2;0.5911407881510132
1;0.5911493240486667
4;0.5912090753322417
1;0.5913925971317933
2;0.5913968650806201
1;0.5914011330294469
4;0.5914139368759271
1;0.5915206355965967
1;0.5916572099590537
1;0.5917681766285501
1;0.5919132868886606
1;0.5921138804835193
1;0.5942862664363511
1;0.5951868036388019
3;0.59784146780906
2;0.5987718806532983
1;0.5987804165509519
1;0.5987889524486054
1;0.5990578332246927
1;0.5996425422139617
1;0.5996681499069224
1;0.5997065614463635
1;0.6004278447980895
1;0.600965606350264
1;0.601883215348022
4;0.6019515025292504
1;0.6029245948617566
1;0.6052378231258722
1;0.6061938436630712
1;0.6084942680807064
3;0.615335790050037
1;0.6181441003780592
1;0.6220407376569106
1;0.6262275954559832
1;0.6320448097068863
1;0.6396588304138643
3;0.6419507189338459
2;0.6441913920679061
1;0.6460607536540364
1;0.6460991651934774
1;0.649739725542722
1;0.649837888365738
1;0.652492552535996
1;0.655949591085689
1;0.6564660128937295
1;0.6583396424286865
1;0.6767088941791537
1;0.6805671199185641
1;0.6926454150983555
1;0.720361474779474
2;0.8166890797999306
1;0.9254321479574942
10;0.9529945614808485
1;0.9537585243208424
1;0.9546633294721201
1;0.9548553871693252
1;0.9570533808151176
1;0.9604079885929678
1;0.960578706546039
1;0.9662166669462173
1;0.9726228581352162
1;0.9733996248216904
1;0.9817349288803945
1;0.995588690772127
2;1.0051830397347317
2;1.0068688795213103
1;1.007615770565997
1;1.0079913500627538
1;1.0080596372439823
1;1.0145213117677294
1;1.0146706899766667
1;1.020778124747791
1;1.0221481363211877
1;1.0222676388883376
1;1.0223700696601803
1;1.022493840176157
9;1.0230316017283314
3;1.0230913530119063
1;1.0237699568753647
1;1.024077249190893
1;1.0286567582820294
1;1.0316400545119495
1;1.0323784096589828
1;1.03500746613628
1;1.0351696481916979
1;1.0369109713130247
1;1.0418105765661696
3;1.0476790062029941
1;1.0477344895377423
1;1.0478326523607582
1;1.0479436190302547
1;1.0479606908255616
1;1.0483021267317043
1;1.0484301651965078
1;1.048442969042988
3;1.0493520421430924
1;1.049398989580187
8;1.0502269716525827
1;1.0504104934521343
1;1.0504147614009611
1;1.0506452306376073
1;1.0544095615028284
1;1.0583190026281601
1;1.0898548765092482
2;1.1985253895367565
1;1.2885364302935765
1;1.2887455597860886
1;1.2889888328692152
1;1.2891723546687668
2;1.294946889431402
1;1.300708620347557
10;1.31892422594026
1;1.3191162836374652
1;1.3194790592877417
1;1.3199869451981285
1;1.3199912131469553
1;1.3200680362258375
3;1.320426543927287
1;1.3206655490615868
1;1.3209728413771151
1;1.3214508516457146
1;1.3241140517136263
1;1.3248054594235648
1;1.3317238044717776
1;1.340071912376962
1;1.3406993008544987
1;1.3455519586705493
1;1.3522697101239032
1;1.3564096204858813
1;1.3606434257220483
1;1.3614287283061761
1;1.3646766373633568
5;1.3655558348216739
1;1.3659954335508322
1;1.366823415623228
1;1.3672459425570793
1;1.367369713073056
1;1.3710060054734736
1;1.3723162657632955
1;1.3727259888506667
1;1.3730588888591555
2;1.3753635812256175
2;1.3774762158948743
1;1.3777493646197883
3;1.377792044108056
1;1.3778261876986704
1;1.3784108966879394
1;1.3798022480054701
1;1.3802631864787624
10;1.3814795518943952
1;1.3815563749732773
1;1.3816331980521595
1;1.3823758211480193
1;1.382439840380421
1;1.3824782519198622
1;1.382542271152264
1;1.3837543686190696
4;1.384083000678732
1;1.3857731084141374
1;1.386093204576146
2;1.3864303725334617
1;1.3866266981794937
1;1.386656573821281
1;1.386831559723179
1;1.3868443635696595
1;1.3870150815227307
1;1.3871772635781485
1;1.388321073863726
9;1.3886838495140024
2;1.3887606725928843
1;1.3887777443881915
1;1.3888289597741128
1;1.3890636969595858
3;1.3899599662132098
1;1.3903526175052738
1;1.3908690393133143
1;1.3912232790659371
1;1.3927426688482714
1;1.3955253714833329
1;1.3957430368734987
3;1.398180035653591
1;1.3983464856578354
1;1.3984659882249852
1;1.3996908895382716
1;1.3997506408218465
1;1.4008688434144632
1;1.4009755421351326
1;1.4011590639346843
1;1.4014492844549056
1;1.4015986626638428
1;1.4017608447192604
1;1.409170003882553
1;1.4103991731446661
1;1.412217319344875
1;1.4122386590890088
1;1.4204758003246971
1;1.4223024824225594
1;1.4291909518289847
1;1.430902399308524
1;1.4442909547781373
2;1.6599162654047879
9;1.6603515961851196
