magnitude;time
1;0.0
2;0.5748639321773104
1;0.5775343792285194
1;0.5776711061175412
1;0.5781154685068625
1;0.5794699192512357
1;0.5867591715222159
1;0.5912583407140929
1;0.5915617034991103
1;0.5916557032353128
2;0.5918009755548986
1;0.5918095209854625
1;0.5918693389994095
1;0.5920744293329424
1;0.5921812472149908
1;0.601098404008388
1;0.6016367661339118
1;0.6026237633640387
1;0.6035979424483197
1;0.6160229984881852
1;0.6327506788169587
1;0.81760116005929
1;0.9540588680184313
1;0.9614805744631515
1;1.0242339438089232
1;1.048904601846813
1;1.050523960938666
1;1.0513998675714626
1;1.0515878670438676
1;1.051818593669092
1;1.1998639054728397
1;1.3203972035762115
1;1.321465382396695
1;1.3670808907466274
1;1.3687728859982735
1;1.3688967947414497
1;1.3790145845290704
1;1.3792880383071142
1;1.3793649471821892
1;1.3809073973989674
1;1.3830223914635251
1;1.3840862975687267
2;1.387978741190569
1;1.3881752860935381
1;1.3883803764270708
1;1.3902347348594304
1;1.4022496102322302
1;1.410743768212716
1;1.6884360798162015
1;1.709662929336852
1;1.7452973747881855
1;1.7514030849260698
1;1.774804746525225
1;1.786276987057219
1;2.0354104697162545
1;2.0474680722418737
1;2.0476646171448425
1;2.0478440711866837
1;2.055590503992831
1;2.056637319236905
1;2.0858028737513896
1;2.087947776822921
1;2.0889646830600213
2;2.0900114983040954
1;2.090259315790447
1;2.093310034501749
1;2.094655939815558
1;2.124697400962839
1;2.129482842078606
1;2.1295597509536806
1;2.134755372736513
1;2.1358919150015074
1;2.1359303694390452
1;2.135977369307146
1;2.136601185738309
3;2.164420834938984
1;2.1679287341854523
1;3.157681865669164
1;3.16944465084033
1;3.1733370944621724
1;3.173674638969445
1;3.208232360169731
1;3.2084203596421363
1;3.21651288238612
1;3.22318259094122
1;3.2232167726634753
1;3.226036764749552
1;3.2387993652966904
1;3.2475028863259907
1;3.381696055185707
1;3.530963363560088
1;3.5348130800291107
1;3.535975258585797
1;3.539111431602737
1;3.5391413406097105
1;3.539243885776477
1;3.575749965145325
1;3.5831631261594814
1;3.58899110980404
1;3.604834338069453
1;3.6123030443822746
1;3.615345217663012
1;3.615477671836752
1;3.625629643346628
1;3.6426735046062646
1;3.904159407145373
1;3.9122690207504847
1;3.924702622220914
3;3.9406953955211947
1;3.971108582898004
1;3.976851112236924
1;3.9769622028342546
1;3.97699638455651
1;3.9771544750219414
1;3.98170064408192
1;4.269583381632819
1;4.2723991010036135
1;4.275642091902602
1;4.275731818923522
1;4.311746536034948
1;4.312152443986732
1;4.354781324354592
1;4.377546351376739
1;4.623039480615566
1;4.632153182311933
1;4.63519535559267
1;4.635579899968044
1;4.646906868180452
1;4.6476802296464825
1;4.716932398936077
1;4.717086216686226
1;4.717295579735041
1;4.717363943179552
1;5.742482339051835
1;5.746447418833471
1;5.7508525882891455
1;5.753266672423439
1;5.755556847814555
1;5.789708661063058
1;5.793737831573922
1;5.811465327278668
1;5.862891728412031
1;5.963432991711231
1;6.123373542859885
1;6.130423523075077
2;6.198069151418664
2;6.1989151490444865
2;6.208208304782694
2;6.225102621007463
1;6.225504256243965
1;6.225572619688475
1;6.225760619160881
1;6.225978527640259
1;6.226072527376462
1;6.488566790722106
2;6.490818511675686
1;6.495945770014007
1;6.496069678757183
1;6.50942618672851
1;6.51178899827942
1;6.5135664478367055
1;6.515536169581677
1;6.515724169054082
1;6.515856623227822
1;6.516112986144738
1;6.517381982583473
1;6.573619461124294
1;6.598324300884439
1;6.8578191181021655
1;6.8610791998622815
1;6.86447600851142
1;6.8645529173864945
3;6.870812445274528
1;6.881626687653105
1;6.88272050276528
1;6.884579133912921
1;6.8854892222679736
2;6.964252455775154
1;6.964876272206316
1;6.968824261126824
1;7.209510585673475
1;7.217620199278586
1;7.217735562591199
1;7.22116228024731
1;7.229780346970972
1;7.230942525527658
1;7.231177524868165
1;7.291700536836766
1;7.292939624268527
1;7.293119078310369
1;7.319409095440111
1;7.323220357471596
1;8.335392426039618
1;8.337622783416789
1;8.379179212248884
1;8.397034889412087
1;8.409788944528662
1;8.409848762542609
1;8.42933234422823
1;8.438565681952491
1;8.546870468918966
1;8.698222862350931
1;8.698445043545592
1;8.709584012285594
1;8.709908738647021
1;8.749401445997941
1;8.750649078860267
1;8.77397810429963
1;8.781617719223728
1;8.794363228909738
1;9.083741416809314
1;9.0915733039211
1;9.1603982016825
1;9.44269222764463
1;9.442969954137956
1;9.786274081610827
1;9.787769531959505
1;9.789367527474948
1;9.79175597531755
1;9.800079224686758
1;9.802258309480544
1;9.80233521835562
1;9.803941759301626
1;9.805338937198819
1;9.813405823651111
1;9.81550372685454
3;9.819285079879053
